"fips","date.x","days_from_start.x","county","state","log_rolled_cases.x","r.lm","t0.lm","predicted.lm","r.slm","t0.slm","predicted.slm","date.y","days_from_start.y","log_rolled_cases.y","lm.mse","slm.mse","lm.mape","slm.mape"
1001,2020-07-02,163,"Autauga","Alabama",5.54852006597625,0.0194022999724001,-122.724961124173,5.68433616578305,0.0181686980142941,-141.68352703373,5.67570095207631,2020-07-09,170,5.60000800215401,0.00711123918104709,0.00572942266794049,0.0150585791299958,0.013516578885814
1003,2020-07-02,163,"Baldwin","Alabama",5.7184364830433,0.0735405574514844,86.8774767637699,6.23322038520369,0.0626644183985503,74.7936776432328,6.15708741183315,2020-07-09,170,6.3578422665081,0.0155306132998494,0.0403025116755583,0.0196012854802784,0.0315759413744004
1005,2020-07-02,163,"Barbour","Alabama",4.856484614269,-0.00134673442073041,3740.36406750593,4.84705747332389,0.00435914904923608,-950.714514671146,4.88699865761365,2020-07-09,170,4.82258306259331,0.000598996780608863,0.00414936888182445,0.00507495887845083,0.013357073208336
1007,2020-07-02,163,"Bibb","Alabama",4.42399083377291,0.0396057969269221,52.0474208606543,4.70123141226137,0.03193882722155,26.9734018819927,4.64756262432376,2020-07-09,170,4.49822110764513,0.0412131837803788,0.0223028886038755,0.0451312418305108,0.0332001280294597
1009,2020-07-02,163,"Blount","Alabama",4.85425991924688,0.0478389237973121,61.2264135219393,5.18913238582807,0.048336575431841,62.2073075057321,5.19261594726977,2020-07-09,170,4.94875989037817,0.057778936568812,0.0594657764827205,0.0485722687652019,0.0492761949040465
1011,2020-07-02,163,"Bullock","Alabama",4.85870437100731,-0.0166421926073201,451.486611828516,4.74220902275607,0.00398689828142458,-1074.8391674685,4.88661265897728,2020-07-09,170,4.43081679884331,0.0969651171133328,0.207749866115266,0.0702787404782901,0.102869489041605
1013,2020-07-02,163,"Butler","Alabama",5.03695260241363,-0.0133860701867359,540.25604134262,4.94325011110648,0.00739639179064123,-538.025851171939,5.08872734494812,2020-07-09,170,4.66613088577778,0.0767950650467805,0.178587767303311,0.0593895096627817,0.0905667820974341
1015,2020-07-02,163,"Calhoun","Alabama",4.37305796469112,0.0167685559345996,-88.1090743249978,4.49043785623332,0.0168929198598603,-86.3082876706003,4.49130840371014,2020-07-09,170,5.19295685089021,0.49353293785373,0.492310543430199,0.135283041016692,0.135115400980038
1017,2020-07-02,163,"Chambers","Alabama",5.24401202169049,0.0194592320389663,-107.096461077401,5.38022664596326,0.0225857139621721,-70.6074852602184,5.4021120194257,2020-07-09,170,5.23187226713988,0.0220090217160691,0.0289815732583355,0.0283558870034255,0.0325389733528185
1019,2020-07-02,163,"Cherokee","Alabama",3.45225255246244,0.0311998985274734,55.2235209492737,3.67065184215475,0.0253220785972418,31.7149884746577,3.62950710264313,2020-07-09,170,3.94849268520954,0.0771955340693934,0.101751801885229,0.0703663056273435,0.0807866717750998
