"fips","date.x","days_from_start.x","county","state","log_rolled_cases.x","r.x","t0","lm_predict","r.grf","t0.grf","grf_predict","date.y","days_from_start.y","log_rolled_cases.y","r.y","lm_mse","grf_mse"
4013,"2020-02-10",20,"Maricopa","Arizona",0,0,14,0,0,NA,NA,"2020-02-17",27,0,0,0,NA
6037,"2020-02-10",20,"Los Angeles","California",0,0,14,0,0.0532705593293675,17,0.532705593293675,"2020-02-17",27,0,0,0,0.283775249126366
6059,"2020-02-10",20,"Orange","California",0,0,14,0,0.0532705593293675,17,0.532705593293675,"2020-02-17",27,0,0,0,0.283775249126366
6075,"2020-02-10",20,"San Francisco","California",0.693147180559945,-9.61481343191785e-17,7209158924071670,0.693147180559945,0.0532705593293675,5.98817528319398,1.11931165519489,"2020-02-17",27,0.693147180559945,6.29437290637737e-17,4.43734259186819e-31,0.181616159440874
6085,"2020-02-10",20,"Santa Clara","California",0.693147180559945,0.0382409331808242,1.0680007963709,0.991663848791167,0.0532705593293675,5.84515390273381,1.12693048412806,"2020-02-17",27,0.693147180559945,6.29437290637737e-17,0.0891122012118693,0.188167954454464
17031,"2020-02-10",20,"Cook","Illinois",0.693147180559945,0.00794013987361292,-68.9632623933298,0.761961726131257,0.00749568695156652,-74.0604100472045,0.757517196910793,"2020-02-17",27,0.693147180559945,6.29437290637737e-17,0.00473544168218617,0.00414349900500845
25025,"2020-02-10",20,"Suffolk","Massachusetts",0,0,17,0,0,NA,NA,"2020-02-17",27,0,0,0,NA
53061,"2020-02-10",20,"Snohomish","Washington",0,0,14,0,0,NA,NA,"2020-02-17",27,0,0,0,NA
