"fips","county","state","predicted.lm","predicted.slm","predicted.grf","predicted.grf.augmented","predicted.grf.fonly","date.y","days_from_start.y","log_rolled_cases.y"
21213,"Simpson","Kentucky",3.25428257629568,3.23772454001149,3.2804279303776,3.39223737084187,3.39220343725413,"2020-05-04",104,3.30636312192324
21213,"Simpson","Kentucky",3.25053987481163,3.22034082781982,3.26651794527684,3.4128763197185,3.40327116825038,"2020-05-05",105,3.34235673012406
21213,"Simpson","Kentucky",3.2813640126705,3.23717900937229,3.30844914485408,3.42854755647773,3.42392858966508,"2020-05-06",106,3.36235744933599
21213,"Simpson","Kentucky",3.32852313110911,3.27503019355414,3.34564718963266,3.49199135456083,3.48092246269449,"2020-05-07",107,3.38680869251923
21213,"Simpson","Kentucky",3.38551685745991,3.32366102757441,3.39094467617768,3.50154470301585,3.5183592547756,"2020-05-08",108,3.40594807920748
21213,"Simpson","Kentucky",3.43651521131761,3.36445220837057,3.42508513954131,3.52637673753339,3.53886023745049,"2020-05-09",109,3.42472801860722
21213,"Simpson","Kentucky",3.48340038576879,3.40823327628176,3.43353447437797,3.55715583882602,3.56426751036761,"2020-05-10",110,3.43858500547689
21213,"Simpson","Kentucky",3.51574312796064,3.46304942858176,3.51357678999884,3.58107196694192,3.56421153648245,"2020-05-11",111,3.45676736795209
21213,"Simpson","Kentucky",3.54237490390597,3.48995358125888,3.52785697604644,3.60779952561186,3.60109443410394,"2020-05-12",112,3.4612615327187
21213,"Simpson","Kentucky",3.55873557480396,3.51238650927582,3.52489773609444,3.60423170981829,3.60445220987055,"2020-05-13",113,3.46573590279973
21213,"Simpson","Kentucky",3.57284142488356,3.52265768659398,3.53833704967491,3.61719094594486,3.6072442549024,"2020-05-14",114,3.47903982437323
21213,"Simpson","Kentucky",3.58629313403517,3.53991724650749,3.56126633181887,3.63954692134279,3.6327475593638,"2020-05-15",115,3.49216907291136
21213,"Simpson","Kentucky",3.59561226288637,3.55422948410085,3.57092071417664,3.66252123545063,3.66417166584914,"2020-05-16",116,3.51367540764204
21213,"Simpson","Kentucky",3.59709203442015,3.57355100191519,3.57494467383774,3.67775004099018,3.6629719800173,"2020-05-17",117,3.53472864928667
21213,"Simpson","Kentucky",3.59308103183682,3.56092328340843,3.56594559009733,3.66653103032594,3.67025767764116,"2020-05-18",118,3.55942146817786
21213,"Simpson","Kentucky",3.58708892343226,3.56728534434152,3.57712145166043,3.65944604412503,3.67352673408419,"2020-05-19",119,3.58747941872359
21213,"Simpson","Kentucky",3.56977918818619,3.55627229231131,3.57935365356502,3.66771812578181,3.66361510771042,"2020-05-20",120,3.63003906772736
21213,"Simpson","Kentucky",3.56314065127793,3.55355826429476,3.58945967201816,3.71085117535898,3.71119735255512,"2020-05-21",121,3.65989184371127
21213,"Simpson","Kentucky",3.56411286624585,3.55068122597041,3.58522965116101,3.71606127752114,3.71526747267162,"2020-05-22",122,3.69244459145281
21213,"Simpson","Kentucky",3.58455234057789,3.56263410271141,3.57675435744998,3.71651672973596,3.72457306735428,"2020-05-23",123,3.71705040052507
21213,"Simpson","Kentucky",3.61660566679841,3.57113750052902,3.59509993292655,3.7219831146877,3.72381492058079,"2020-05-24",124,3.74106527508111
21213,"Simpson","Kentucky",3.66768343778,3.61342636528242,3.61411661506779,3.74181300101611,3.73307221947456,"2020-05-25",125,3.76120011569356
21213,"Simpson","Kentucky",3.72194761047212,3.66581761406076,3.6814358665832,3.77267543753489,3.75869825177999,"2020-05-26",126,3.79388273096958
21213,"Simpson","Kentucky",3.78856630205697,3.71825477520178,3.72344107276172,3.83138640884607,3.81823100426891,"2020-05-27",127,3.81299153018474
21213,"Simpson","Kentucky",3.84986013331406,3.77659585211215,3.78855137095801,3.86353174415969,3.85713151954342,"2020-05-28",128,3.83174223608685
21213,"Simpson","Kentucky",3.90297275661416,3.8243159147274,3.8744255609798,3.89207690092259,3.90155969551979,"2020-05-29",129,3.85318256601127
21213,"Simpson","Kentucky",3.94208789324809,3.87138245591813,3.92851429703561,3.93358534586427,3.93154979584981,"2020-05-30",130,3.87713565767031
21213,"Simpson","Kentucky",3.96479847649922,3.90907358510375,3.99160265660993,3.94354443409332,3.95186739000518,"2020-05-31",131,3.90052859710068
21213,"Simpson","Kentucky",3.97001476699898,3.93471240111853,4.01570242017374,3.94071876968349,3.94548221448668,"2020-06-01",132,3.92902052561694
21213,"Simpson","Kentucky",3.97892779549423,3.93393703370843,3.99652480918354,3.95441919240328,3.95915061271902,"2020-06-02",133,3.9429678369784
21213,"Simpson","Kentucky",3.99204844595346,3.95003659681541,3.98578919773979,3.98701184558287,3.96902693727521,"2020-06-03",134,3.9594516717513
21213,"Simpson","Kentucky",4.00097978610979,3.95545752631383,4.01796716350289,3.97337591416116,3.97444214844775,"2020-06-04",135,3.97566819015954
21213,"Simpson","Kentucky",4.01642420527932,3.97362998182659,3.97752319047369,4.01168020479308,4.00671601649263,"2020-06-05",136,3.9863349853423
21213,"Simpson","Kentucky",4.03518414221401,3.99338632295954,3.99733829797283,4.03844469935167,4.0351635110095,"2020-06-06",137,3.99162610879756
21213,"Simpson","Kentucky",4.05605275247719,4.0210756925951,4.05461427867197,4.06147088513285,4.05358909519565,"2020-06-07",138,3.99688919982467
21213,"Simpson","Kentucky",4.08045517029056,4.0277191095751,4.06073775086369,4.08485755170661,4.08501358329413,"2020-06-08",139,3.99688919982467
21213,"Simpson","Kentucky",4.1038782537108,4.05382017023235,4.09483074018098,4.10602424470025,4.10245871323585,"2020-06-09",140,4.00212491845431
21213,"Simpson","Kentucky",4.11864119762876,4.07785540383836,4.13463400239018,4.12881967261448,4.11649549696005,"2020-06-10",141,4.00992727222299
21213,"Simpson","Kentucky",4.12489648521425,4.09379618313568,4.12920200826478,4.12434516536671,4.12654727539507,"2020-06-11",142,4.01509516479476
21213,"Simpson","Kentucky",4.12026832182709,4.09822533487259,4.12197102356211,4.13776562660115,4.1453170499855,"2020-06-12",143,4.02023666699145
21213,"Simpson","Kentucky",4.10530749072185,4.09424347024171,4.10784936271095,4.14900275520866,4.15817536899056,"2020-06-13",144,4.03297559052935
21213,"Simpson","Kentucky",4.08592474544314,4.07192730524303,4.09193000453477,4.15120916066149,4.14903500105661,"2020-06-14",145,4.04555444805267
21213,"Simpson","Kentucky",4.06875997871248,4.06774719885707,4.07814146194973,4.15587280945585,4.14242714952491,"2020-06-15",146,4.05797686866851
21213,"Simpson","Kentucky",4.0516463155655,4.05501962927224,4.06457500361447,4.14764219504091,4.14530304374116,"2020-06-16",147,4.06535695181943
21213,"Simpson","Kentucky",4.04407291188996,4.04126215190932,4.04902375328424,4.14609637616955,4.14756552935186,"2020-06-17",148,4.07024703503328
21213,"Simpson","Kentucky",4.04559761555086,4.03600429213008,4.04097604313967,4.14171397826118,4.13011270487052,"2020-06-18",149,4.07995587307918
21213,"Simpson","Kentucky",4.0529989604587,4.04046298686078,4.05030067700999,4.12318890702721,4.14797640490619,"2020-06-19",150,4.09196072313413
21213,"Simpson","Kentucky",4.07056412780177,4.0499896309679,4.06042183259692,4.1443286674392,4.13861298742134,"2020-06-20",151,4.09909509389065
21213,"Simpson","Kentucky",4.09540278141094,4.07442346098093,4.08741481941571,4.14604438986475,4.14463133120918,"2020-06-21",152,4.10617909045734
21213,"Simpson","Kentucky",4.11794535711506,4.09289560640001,4.10593573255709,4.15187715544674,4.16334933186276,"2020-06-22",153,4.11321309325545
21213,"Simpson","Kentucky",4.13436407601061,4.10586745598781,4.12081894014702,4.16769286700631,4.16499428518096,"2020-06-23",154,4.12713438504509
21213,"Simpson","Kentucky",4.14416948173802,4.12162065711386,4.13512628713808,4.17502385693077,4.18515481507859,"2020-06-24",155,4.14765955326973
21213,"Simpson","Kentucky",4.1508658516812,4.13862121002288,4.14797158226164,4.17859347332861,4.17830086743212,"2020-06-25",156,4.16555716827442
21213,"Simpson","Kentucky",4.15558550369955,4.14277691580782,4.14460223542197,4.19265329735019,4.18782486123667,"2020-06-26",157,4.18748785055739
21213,"Simpson","Kentucky",4.15973120184859,4.14489614173552,4.15325002577226,4.20006776375048,4.19967516184026,"2020-06-27",158,4.2110688153438
21213,"Simpson","Kentucky",4.16503760430099,4.14536243795619,4.16328294060088,4.20424587168027,4.20694879567601,"2020-06-28",159,4.2382386800265
21213,"Simpson","Kentucky",4.17320532151265,4.15433030493145,4.16480072319756,4.21604596948577,4.21384212766813,"2020-06-29",160,4.26669588657596
21213,"Simpson","Kentucky",4.18803891973901,4.17222783143928,4.19005257705573,4.22314900594866,4.22146236447036,"2020-06-30",161,4.29045944114839
21213,"Simpson","Kentucky",4.21201981736107,4.18857134216648,4.19227123738217,4.24207807725035,4.24090138915192,"2020-07-01",162,4.30791860482785
21213,"Simpson","Kentucky",4.24256899703482,4.20491199606943,4.21549087157849,4.27375673992075,4.28071875899495,"2020-07-02",163,4.32507830170658
21213,"Simpson","Kentucky",4.28461120698167,4.23726254751506,4.25831979428903,4.30589124109652,4.30151995568278,"2020-07-03",164,4.34008800131947
21213,"Simpson","Kentucky",4.33034337677638,4.27703047692189,4.29729877330168,4.3373231330998,4.33744626852026,"2020-07-04",165,4.35303915294769
21213,"Simpson","Kentucky",4.37818490589541,4.32535461297713,4.33420273070046,4.37396065740063,4.37512431630108,"2020-07-05",166,4.36400814735302
21213,"Simpson","Kentucky",4.42246119314739,4.36776040417645,4.39205311586907,4.40158674321192,4.40735180987121,"2020-07-06",167,4.37485812720966
21213,"Simpson","Kentucky",4.4586767456381,4.39928320066663,4.40797985966891,4.44313244551835,4.43634432248448,"2020-07-07",168,4.38559164745759
21213,"Simpson","Kentucky",4.4841518359915,4.43268660935119,4.44601594670508,4.45488974717118,4.46958325910208,"2020-07-08",169,4.39972619422942
21213,"Simpson","Kentucky",4.49623954486148,4.45505123993211,4.47561474678124,4.47859660034615,4.47787260927069,"2020-07-09",170,4.4136637369181
21213,"Simpson","Kentucky",4.49777807568517,4.46923707682885,4.48143230591889,4.48007314851802,4.48415310208833,"2020-07-10",171,4.42570171527056
21213,"Simpson","Kentucky",4.49086133436777,4.47030213424153,4.48491090642362,4.48879232453797,4.47844795850954,"2020-07-11",172,4.43759650272058
21213,"Simpson","Kentucky",4.48149307741892,4.46182185668344,4.47037330500896,4.4857350345974,4.48472612303399,"2020-07-12",173,4.44935146575463
21213,"Simpson","Kentucky",4.47696996610011,4.4566550215283,4.45959278111713,4.49102760587192,4.49009943093401,"2020-07-13",174,4.46096985351565
21213,"Simpson","Kentucky",4.4774041850206,4.45987642047716,4.47038981747279,4.49654203224781,4.50171136873591,"2020-07-14",175,4.47408482795176
21213,"Simpson","Kentucky",4.48347349035576,4.46349392354737,4.46363302573264,4.51001058305176,4.51524264068338,"2020-07-15",176,4.48542098118734
21213,"Simpson","Kentucky",4.49574099729926,4.47136219979489,4.47781218504849,4.51863721322492,4.52589629084987,"2020-07-16",177,4.49822107584862
21213,"Simpson","Kentucky",4.51028657916892,4.48261449849283,4.49152454742484,4.53672484910753,4.53096650434543,"2020-07-17",178,4.51085950651685
21213,"Simpson","Kentucky",4.52535098576735,4.497512330911,4.50594226200046,4.56032553746503,4.56637219913592,"2020-07-18",179,4.52488930828766
21213,"Simpson","Kentucky",4.53859321536652,4.51259814447821,4.52197614345857,4.58004041310903,4.57793454903795,"2020-07-19",180,4.5553795515151
21213,"Simpson","Kentucky",4.54941370477631,4.52773989238669,4.53364382039991,4.58783244193172,4.59404996095896,"2020-07-20",181,4.58350866000983
21213,"Simpson","Kentucky",4.55920557263945,4.53682644461333,4.53853710825993,4.61265123100544,4.60246592284162,"2020-07-21",182,4.61512051684126
21213,"Simpson","Kentucky",4.5693310508188,4.54525436965501,4.54903031651712,4.62789635074905,4.62337133678972,"2020-07-22",183,4.64301591582338
21213,"Simpson","Kentucky",4.58231391777304,4.55759792191315,4.57562783312803,4.64939767973458,4.64407640328706,"2020-07-23",184,4.67149242784956
21213,"Simpson","Kentucky",4.59592180165952,4.57059304028891,4.57870481866069,4.66204344318976,4.6579731846293,"2020-07-24",185,4.70307427143578
21213,"Simpson","Kentucky",4.61144567468692,4.58510501105314,4.59157975532786,4.66850767534773,4.66223109726339,"2020-07-25",186,4.73494415332329
21213,"Simpson","Kentucky",4.64793093640316,4.61157652217853,4.62095861653858,4.68968071002932,4.69744572194396,"2020-07-26",187,4.75359019110636
21213,"Simpson","Kentucky",4.69564372635559,4.64390465389446,4.64950219785795,4.72619256375067,4.73200797633337,"2020-07-27",188,4.77310288455699
21213,"Simpson","Kentucky",4.75484059298753,4.68948599630549,4.6990848489076,4.77415387378158,4.77530725812367,"2020-07-28",189,4.79105704619444
21213,"Simpson","Kentucky",4.81211560936869,4.73837878411357,4.74130448237925,4.82570248370309,4.82737485619,"2020-07-29",190,4.8156628512302
21213,"Simpson","Kentucky",4.86414260683328,4.79281586307041,4.80722790672672,4.87633435885001,4.87612635259357,"2020-07-30",191,4.83967772194129
