"fips","county","state","predicted.lm","predicted.slm","predicted.grf","predicted.grf.augmented","predicted.grf.fonly","date.y","days_from_start.y","log_rolled_cases.y"
12031,"Duval","Florida",7.03942178897116,6.77647692132092,6.83451113857569,7.0202189505436,7.02626410892941,"2020-04-14",84,6.46280649915012
12031,"Duval","Florida",7.08464332649319,6.84551639107399,6.89374917322295,7.04926931262491,7.05487058236717,"2020-04-15",85,6.50407422849635
12031,"Duval","Florida",7.10805702631313,6.90521125266339,6.941558133989,7.07629852497813,7.0951299093025,"2020-04-16",86,6.5420602042771
12031,"Duval","Florida",7.10505765303065,6.92499324550519,6.91899238385869,7.06866576548468,7.05767316152902,"2020-04-17",87,6.58222304174644
12031,"Duval","Florida",7.08377807985294,6.94536828876727,6.95462387874165,7.05754111966112,7.04552861955692,"2020-04-18",88,6.62026372171452
12031,"Duval","Florida",7.04685081747584,6.92909036807429,6.95573979959491,7.03007463410995,7.03179519515226,"2020-04-19",89,6.6550725864831
12031,"Duval","Florida",7.00719194470802,6.91217389218083,6.93086683957955,7.00723500301009,7.00601318690714,"2020-04-20",90,6.69208374250663
12031,"Duval","Florida",6.96694991110146,6.88823936168601,6.92734955621797,6.99170063241233,6.97909857660546,"2020-04-21",91,6.72537656055449
12031,"Duval","Florida",6.93427776657692,6.86557469721736,6.91037853499074,6.97682828580655,6.95913690256002,"2020-04-22",92,6.75560255191735
12031,"Duval","Florida",6.91256567357691,6.84636760264394,6.88639740222072,6.96327514334077,6.96489678706313,"2020-04-23",93,6.78510323391451
12031,"Duval","Florida",6.9097583470011,6.84858969887544,6.909740024694,6.95148469567948,6.94659287095302,"2020-04-24",94,6.80714535028512
12031,"Duval","Florida",6.91654458711251,6.84790154588161,6.87367782119561,6.9767913909833,6.9717268538205,"2020-04-25",95,6.8274744012817
12031,"Duval","Florida",6.9351229849125,6.86498669568631,6.9094371318124,6.98076725674997,6.98645223372514,"2020-04-26",96,6.84739850879025
12031,"Duval","Florida",6.96123770472506,6.89006815239448,6.93137996426376,6.99082817707906,6.98720982784063,"2020-04-27",97,6.86156169577667
12031,"Duval","Florida",6.98759473274342,6.91783212386744,6.94226807530954,7.0077982441222,7.00794673742077,"2020-04-28",98,6.87523208727658
12031,"Duval","Florida",7.00993823750315,6.94694020262628,6.95600446862292,7.02907190954636,7.02134403324906,"2020-04-29",99,6.88726099854906
12031,"Duval","Florida",7.02711156661288,6.96726640536451,6.98946549046476,7.03170090419464,7.04317918808057,"2020-04-30",100,6.89539348588966
12031,"Duval","Florida",7.03588717461986,6.98290909044522,7.00558179249827,7.03758333243412,7.03778722632465,"2020-05-01",101,6.90546696278257
12031,"Duval","Florida",7.03792810860356,6.99658381953167,7.02144641216341,7.04276234032245,7.04482990644069,"2020-05-02",102,6.91586530364878
12031,"Duval","Florida",7.03491304227611,6.99888886314199,7.01878338623768,7.05516779610859,7.04853243030827,"2020-05-03",103,6.92447177652591
12031,"Duval","Florida",7.02799407420984,6.99871061474103,7.01371023109805,7.05614546776944,7.05484506131805,"2020-05-04",104,6.93592573928208
12031,"Duval","Florida",7.01995207857285,6.99659244357674,7.02224036387453,7.05945950345762,7.04925585639329,"2020-05-05",105,6.94738840708068
12031,"Duval","Florida",7.01185877597539,6.98863579771562,7.02021869283125,7.04191661306231,7.04919850463614,"2020-05-06",106,6.95695393113756
12031,"Duval","Florida",7.00454921106225,6.98720575278183,7.01671363456724,7.05979104764537,7.05478841417876,"2020-05-07",107,6.96656272131581
12031,"Duval","Florida",6.998422213433,6.98465089626179,7.02358598441567,7.05962927961813,7.06365680771854,"2020-05-08",108,6.97501291248075
12031,"Duval","Florida",6.99594426224496,6.97966345195391,7.03357478472281,7.06920953760653,7.06103405467582,"2020-05-09",109,6.98775429339344
12031,"Duval","Florida",6.99796555835905,6.98257064429817,7.0290641495392,7.06468620438635,7.07512117498047,"2020-05-10",110,7.00332542499232
12031,"Duval","Florida",7.00457888261114,6.98629814355093,7.02602186871377,7.07077576268953,7.06625822442495,"2020-05-11",111,7.01609744509901
12031,"Duval","Florida",7.01612879129519,6.99341283066441,7.03610580235781,7.0813219832198,7.07643644707017,"2020-05-12",112,7.02908756414966
12031,"Duval","Florida",7.02898960804005,7.00759719236758,7.04905847100081,7.08957546036652,7.08339351821427,"2020-05-13",113,7.04440717277461
12031,"Duval","Florida",7.03908396351479,7.01793680384718,7.06697385008286,7.0972159999793,7.09371604564659,"2020-05-14",114,7.06072182943342
12031,"Duval","Florida",7.04697329447137,7.02653636818535,7.06936276919697,7.0995724279147,7.10077696435289,"2020-05-15",115,7.08062732948936
12031,"Duval","Florida",7.05886575847199,7.04045751112907,7.07422455955293,7.12012465159149,7.11201977013979,"2020-05-16",116,7.09553773124079
12031,"Duval","Florida",7.07505685106161,7.05232926352122,7.08300451121659,7.13401726645902,7.13166830920573,"2020-05-17",117,7.10964577563877
12031,"Duval","Florida",7.09332133144355,7.06512550632718,7.08934900385591,7.15099538484502,7.14346501948076,"2020-05-18",118,7.12459339274169
12031,"Duval","Florida",7.11346449147918,7.08270275304814,7.1122099783152,7.15050666670868,7.14584496926114,"2020-05-19",119,7.13966033596492
12031,"Duval","Florida",7.13533029396501,7.10283962984362,7.12562326507176,7.15643899962012,7.16159758687172,"2020-05-20",120,7.15506135119343
12031,"Duval","Florida",7.15812760918105,7.12816235380399,7.14064069546412,7.17554732666121,7.17329128679954,"2020-05-21",121,7.17055867778526
12031,"Duval","Florida",7.18233216734939,7.14976627041572,7.1563815254347,7.21108025553768,7.19632849843353,"2020-05-22",122,7.18408768696999
12031,"Duval","Florida",7.20330455417197,7.16593185972142,7.17746366999383,7.22109091279111,7.21276715569528,"2020-05-23",123,7.19989191511661
