"fips","county","state","days_from_start","datetime","log_rolled_cases.x","t0.hat","tau.hat","mu.hat","predicted.grf.future","predicted.grf.future.0","predicted.grf.future.last","Predicted_Double_Days"
25015,"Hampshire","Massachusetts",83,"2020-04-13",5.2477756693398,-11.2366829462696,0.0588073816291395,9.48776467881428e-06,5.95346424888947,5.66182734123819,5.65942734074378,11.786737674042
25017,"Middlesex","Massachusetts",83,"2020-04-13",8.39026849784257,-12.9579857837047,0.0922433409837634,3.03491603276065e-06,9.49718858964773,9.02909931843076,9.03597188472891,7.51433299322878
25021,"Norfolk","Massachusetts",83,"2020-04-13",7.67594366956324,-3.87146165317135,0.0937560355533961,3.66747093168276e-06,8.80101609620399,8.3277552244613,8.33223591843701,7.39309396422999
25023,"Plymouth","Massachusetts",83,"2020-04-13",7.41310881529223,-2.82005982551186,0.0917236244479021,5.32079392281889e-06,8.51379230866706,8.05185476767,8.05517418642754,7.55691006250679
25025,"Suffolk","Massachusetts",83,"2020-04-13",8.38793022709676,-20.8578259908848,0.0848484188583124,3.44069549095309e-06,9.40611125339651,8.97998991910157,8.98186915910495,8.16924098158417
25027,"Worcester","Massachusetts",83,"2020-04-13",7.40149287330921,-2.22316420755581,0.0922612931865894,5.02269525239967e-06,8.50862839154828,8.04644175547152,8.04732192561534,7.51287085428256
26017,"Bay","Michigan",83,"2020-04-13",3.81928095372953,37.4016714095967,0.0934410833353499,7.83477498476397e-06,4.91484480511599,4.47149944060801,4.47336853707698,7.41801310321195
26021,"Berrien","Michigan",83,"2020-04-13",4.45434729625351,17.8980381828986,0.0741131763686634,2.95130992969292e-06,5.34370541267747,4.97493204562319,4.97313953083415,9.35254990437871
26025,"Calhoun","Michigan",83,"2020-04-13",4.14313472639153,34.598834363901,0.0954613698887724,6.45400115674644e-06,5.2886711650568,4.81174223736144,4.81136431561294,7.26102277148936
26037,"Clinton","Michigan",83,"2020-04-13",4.44768060489532,5.41805171296682,0.0612780548037438,1.88437786400499e-06,5.18301726254025,4.87759391751433,4.87662698852153,11.3115075662878
26045,"Eaton","Michigan",83,"2020-04-13",4.22160634183303,-23.5645978179361,0.0415034099869458,3.66189776107845e-06,4.71331806324042,4.521682021922,4.51213021174165,16.7009694089705
26049,"Genesee","Michigan",83,"2020-04-13",6.71503700600562,-15.4126009868956,0.0718857727443821,2.48137927630435e-06,7.57766627893821,7.21720040507658,7.21823741521629,9.64234164978236
26059,"Hillsdale","Michigan",83,"2020-04-13",4.22370058343614,16.1944800264929,0.0686455821020533,8.10138171108975e-06,5.06642288092612,4.70581310237469,4.70421965815051,10.0974769145298
26065,"Ingham","Michigan",83,"2020-04-13",5.40588972000246,-29.2393743816989,0.0504095603986012,1.03294171702908e-05,6.01080444478567,5.76590913167269,5.75875664279267,13.750311946366
26075,"Jackson","Michigan",83,"2020-04-13",4.96184512992683,8.31611559007425,0.0712050594185887,7.28194408778196e-06,5.81630584294989,5.46106314097899,5.46028054585695,9.73452148231749
26077,"Kalamazoo","Michigan",83,"2020-04-13",4.33822401201549,13.9144021060168,0.0676942114075649,3.18379242045685e-06,5.15055454890627,4.81623371230495,4.81208349186844,10.2393862953323
26081,"Kent","Michigan",83,"2020-04-13",5.47106947232584,4.75810200223752,0.0746986304545655,3.02153764235682e-06,6.36745303778063,5.99510512372857,5.9939598855078,9.27924884756145
26087,"Lapeer","Michigan",83,"2020-04-13",4.4274096405217,31.8721112882738,0.0959626766577729,2.58595132257869e-06,5.5781077892424,5.09277969606517,5.09914837712611,7.22309135906955
26091,"Lenawee","Michigan",83,"2020-04-13",3.71008166176454,23.7700290510848,0.0681091524767846,9.35493768509001e-06,4.51086718989268,4.18995005126982,4.18684572910203,10.1770049303757
26093,"Livingston","Michigan",83,"2020-04-13",5.24401202169049,-12.3484153545378,0.0580421029091918,2.52337339699161e-06,5.94051725660079,5.65092422587827,5.65030674205483,11.9421445092089
26099,"Macomb","Michigan",83,"2020-04-13",7.9688140354068,-56.9928451700523,0.059031380702943,1.66331314530729e-06,8.67719060384212,8.38388921716291,8.3820337003274,11.742011999482
26115,"Monroe","Michigan",83,"2020-04-13",5.10853950907762,-5.81314597681426,0.060951530330228,1.1926071615996e-06,5.83995787304036,5.5356350688097,5.53520022138922,11.3721046346918
26121,"Muskegon","Michigan",83,"2020-04-13",3.9863350383927,36.9772613082424,0.0971737910612401,3.36340238098536e-06,5.15242053112758,4.66629091649721,4.66655157582138,7.13306718807663
26125,"Oakland","Michigan",83,"2020-04-13",8.37770121259764,-82.5220264676854,0.052190352918851,1.98292187147565e-06,9.00398544762385,8.74711195868057,8.7430336830296,13.2811361064697
26137,"Otsego","Michigan",83,"2020-04-13",3.38680864421006,-2.14954727118778,0.0422561169653363,4.38386416337721e-06,3.89388204779409,3.69045615321541,3.68260146296741,16.4034755282543
